시도,시군구,사고년도,2021,2021.1,2021.2,2021.3,2021.4,2021.5,2021.6,2021.7,2021.8,2021.9,2021.10,2021.11,2021.12,2022,2022.1,2022.2,2022.3,2022.4,2022.5,2022.6,2022.7,2022.8,2022.9,2022.10,2022.11,2022.12,2023,2023.1,2023.2,2023.3,2023.4,2023.5,2023.6,2023.7,2023.8,2023.9,2023.10,2023.11,2023.12
서울,중구,부상[명],61,18,14,16,74,554,176,218,5,-,2,18,-,66,19,8,24,115,499,170,279,3,-,2,27,-,75,23,7,14,111,492,202,236,4,-,4,26,-
서울,중구,(중상자[명]),38,4,4,4,25,98,20,52,0,-,1,4,-,36,4,3,7,32,83,25,49,2,-,0,5,-,33,8,2,3,31,68,22,43,1,-,1,5,-
서울,중구,(경상자[명]),22,12,9,11,43,420,147,147,5,-,0,10,-,28,13,4,17,67,388,131,197,1,-,1,19,-,36,13,5,9,65,393,167,168,2,-,3,16,-
서울,중구,(부상신고자[명]),1,2,1,1,6,36,9,19,0,-,1,4,-,2,2,1,0,16,28,14,33,0,-,1,3,-,6,2,0,2,15,31,13,25,1,-,0,5,-
서울,양천구,사고[건],93,19,8,31,133,449,188,355,2,-,3,24,-,75,13,7,14,151,324,149,404,7,-,2,19,-,92,30,12,28,122,361,178,362,5,1,1,29,-
서울,양천구,사망[명],4,0,0,0,3,2,1,3,0,-,0,1,-,3,1,0,0,3,0,0,1,0,-,0,0,-,0,0,0,0,1,1,0,2,0,0,0,1,-
서울,양천구,부상[명],94,20,9,33,133,649,283,442,3,-,3,23,-,75,12,8,14,153,470,230,539,7,-,2,19,-,94,30,12,28,129,507,290,498,6,1,1,28,-
서울,양천구,(중상자[명]),36,9,0,15,45,96,31,77,1,-,1,7,-,29,5,4,2,46,67,27,76,2,-,2,3,-,39,12,4,3,38,64,24,58,2,0,0,6,-
서울,양천구,(경상자[명]),53,9,8,15,79,510,239,329,2,-,2,14,-,40,7,4,11,91,379,193,424,3,-,0,15,-,48,15,8,21,83,412,258,391,4,1,1,16,-
서울,양천구,(부상신고자[명]),5,2,1,3,9,43,13,36,0,-,0,2,-,6,0,0,1,16,24,10,39,2,-,0,1,-,7,3,0,4,8,31,8,49,0,0,0,6,-
서울,중랑구,사고[건],124,25,15,26,142,458,171,371,4,-,8,29,-,117,18,27,25,166,494,190,322,7,2,5,28,-,95,28,19,28,162,434,176,277,13,-,2,34,-
서울,중랑구,사망[명],3,1,0,0,2,0,0,0,1,-,0,0,-,4,0,0,0,2,1,1,1,0,1,0,0,-,2,0,0,0,0,3,1,1,0,-,0,0,-
서울,중랑구,부상[명],132,24,16,28,149,697,266,469,5,-,9,31,-,118,19,27,25,173,746,315,423,8,1,5,30,-,109,29,20,31,170,606,310,376,16,-,2,35,-
서울,중랑구,(중상자[명]),69,9,5,9,39,99,24,66,0,-,1,6,-,49,7,11,12,54,120,40,75,1,0,3,11,-,46,13,8,8,62,109,40,66,5,-,1,10,-
서울,중랑구,(경상자[명]),56,12,8,18,101,535,221,344,3,-,3,23,-,63,11,15,12,104,553,252,309,6,0,0,15,-,55,14,11,22,99,431,249,272,7,-,0,22,-
서울,중랑구,(부상신고자[명]),7,3,3,1,9,63,21,59,2,-,5,2,-,6,1,1,1,15,73,23,39,1,1,2,4,-,8,2,1,1,9,66,21,38,4,-,1,3,-
서울,노원구,사고[건],127,35,9,23,86,617,221,240,17,-,2,36,-,114,35,9,28,124,494,228,308,13,-,2,29,-,100,34,14,38,83,501,218,346,8,-,2,22,-
서울,노원구,사망[명],1,1,0,0,0,0,0,0,5,-,0,1,-,1,1,0,0,0,1,0,1,2,-,0,0,-,4,1,0,0,0,1,1,1,1,-,0,0,-
서울,노원구,부상[명],139,40,9,23,87,905,384,299,15,-,2,37,-,122,35,10,28,129,730,403,403,16,-,5,32,-,100,34,15,41,88,704,398,450,11,-,2,26,-
서울,노원구,(중상자[명]),59,8,3,6,28,142,39,55,5,-,0,7,-,41,11,4,6,32,121,27,58,2,-,4,5,-,24,10,0,11,25,96,43,64,2,-,1,9,-
서울,노원구,(경상자[명]),68,29,5,15,54,688,317,216,5,-,2,23,-,78,21,6,21,84,572,349,298,11,-,1,21,-,69,22,14,27,51,561,316,329,7,-,1,13,-
서울,노원구,(부상신고자[명]),12,3,1,2,5,75,28,28,5,-,0,7,-,3,3,0,1,13,37,27,47,3,-,0,6,-,7,2,1,3,12,47,39,57,2,-,0,4,-
서울,광진구,사고[건],37,20,20,17,113,373,136,184,3,-,2,17,-,46,9,7,11,94,249,120,159,2,-,-,11,-,23,13,7,22,121,204,86,227,2,-,1,11,-
서울,광진구,사망[명],1,0,0,0,1,1,0,0,1,-,0,0,-,3,1,0,0,2,0,1,2,0,-,-,0,-,1,0,0,0,1,0,0,2,0,-,0,0,-
서울,광진구,부상[명],37,20,20,17,116,527,210,247,2,-,2,18,-,45,8,7,13,101,386,183,208,3,-,-,12,-,23,13,7,22,121,269,122,307,2,-,1,12,-
서울,광진구,(중상자[명]),16,8,1,2,37,86,19,31,1,-,1,5,-,21,1,1,2,17,81,27,39,0,-,-,3,-,13,1,1,3,24,31,10,40,1,-,1,2,-
서울,광진구,(경상자[명]),20,12,18,15,68,423,186,207,1,-,1,12,-,24,7,4,10,81,288,155,158,3,-,-,9,-,10,10,5,17,86,225,104,254,1,-,0,10,-
서울,광진구,(부상신고자[명]),1,0,1,0,11,18,5,9,0,-,0,1,-,0,0,2,1,3,17,1,11,0,-,-,0,-,0,2,1,2,11,13,8,13,0,-,0,0,-
서울,강북구,사고[건],74,21,19,5,140,385,112,233,4,-,4,20,-,91,26,24,15,165,361,123,192,1,-,5,41,-,74,63,23,17,109,409,107,129,3,-,-,38,-
서울,강북구,사망[명],3,0,0,0,2,1,0,0,0,-,0,0,-,3,0,1,0,2,0,0,0,0,-,0,0,-,1,0,0,1,2,1,0,0,0,-,-,0,-
서울,강북구,부상[명],79,22,19,5,144,536,183,281,7,-,4,22,-,92,26,24,16,170,482,177,229,1,-,5,44,-,79,69,23,16,109,553,154,172,3,-,-,39,-
서울,강북구,(중상자[명]),31,7,6,0,41,95,26,58,2,-,0,7,-,45,9,4,4,43,67,11,44,0,-,0,8,-,28,23,8,3,15,73,20,23,1,-,-,10,-
서울,강북구,(경상자[명]),45,15,9,5,98,414,150,212,3,-,0,11,-,44,16,16,12,110,382,154,167,1,-,3,33,-,51,38,12,10,84,453,130,135,2,-,-,25,-
서울,강북구,(부상신고자[명]),3,0,4,0,5,27,7,11,2,-,4,4,-,3,1,4,0,17,33,12,18,0,-,2,3,-,0,8,3,3,10,27,4,14,0,-,-,4,-
서울,금천구,사고[건],54,3,5,10,101,275,101,240,8,1,1,28,-,49,1,2,7,149,145,105,353,1,-,-,32,-,63,9,8,40,105,213,95,291,11,1,2,38,-
서울,금천구,사망[명],3,1,0,1,1,7,1,2,0,0,0,0,-,0,0,0,1,4,1,0,2,0,-,-,1,-,3,0,0,0,0,1,0,1,2,0,0,0,-
서울,금천구,부상[명],56,2,5,10,103,453,158,339,9,1,1,30,-,52,1,2,6,147,217,212,479,1,-,-,35,-,69,9,9,41,113,338,170,431,11,1,2,38,-
서울,금천구,(중상자[명]),26,2,2,1,34,56,24,49,4,0,0,7,-,24,1,0,1,43,42,16,70,0,-,-,7,-,34,5,2,12,46,52,22,52,2,0,0,9,-
서울,금천구,(경상자[명]),28,0,3,9,62,358,124,267,4,1,0,20,-,24,0,1,2,91,153,189,388,1,-,-,24,-,29,4,7,22,61,259,142,348,6,0,1,25,-
서울,금천구,(부상신고자[명]),2,0,0,0,7,39,10,23,1,0,1,3,-,4,0,1,3,13,22,7,21,0,-,-,4,-,6,0,0,7,6,27,6,31,3,1,1,4,-
서울,용산구,사고[건],52,11,12,12,87,313,159,341,2,-,2,23,-,76,15,8,14,107,270,140,354,4,-,7,19,-,63,10,8,13,111,276,156,331,11,-,3,14,-
서울,용산구,사망[명],1,1,0,0,0,0,0,1,1,-,0,1,-,3,0,0,0,2,0,1,2,1,-,2,0,-,1,1,0,0,0,1,1,3,3,-,0,1,-
서울,용산구,부상[명],53,10,13,13,92,443,259,460,2,-,2,22,-,75,16,8,17,118,371,220,477,3,-,5,20,-,65,9,8,14,116,382,250,492,11,-,3,16,-
서울,용산구,(중상자[명]),21,3,2,2,27,71,34,90,0,-,0,7,-,33,6,0,4,37,58,23,77,2,-,2,8,-,25,5,1,3,36,68,29,90,3,-,0,1,-
서울,용산구,(경상자[명]),30,7,10,11,59,364,221,352,2,-,1,14,-,39,9,8,13,76,304,188,389,1,-,1,9,-,39,4,7,11,74,312,218,389,7,-,3,13,-
서울,용산구,(부상신고자[명]),2,0,1,0,6,8,4,18,0,-,1,1,-,3,1,0,0,5,9,9,11,0,-,2,3,-,1,0,0,0,6,2,3,13,1,-,0,2,-
서울,성동구,사고[건],70,14,22,18,121,350,160,274,8,1,1,18,-,79,27,16,19,69,324,162,227,7,-,2,16,-,70,24,22,15,85,368,132,187,5,-,1,10,-
서울,성동구,사망[명],2,0,0,0,3,1,0,0,1,0,0,1,-,1,0,0,0,2,1,1,3,0,-,0,0,-,1,0,0,0,2,1,1,0,0,-,0,1,-
서울,성동구,부상[명],72,14,22,18,124,465,264,355,9,1,1,17,-,82,28,16,19,70,438,258,280,11,-,2,18,-,76,25,23,15,89,523,208,244,8,-,1,9,-
서울,성동구,(중상자[명]),26,6,7,4,28,77,50,52,2,1,0,6,-,25,6,0,4,23,71,43,43,4,-,1,6,-,23,6,4,3,19,91,20,33,1,-,1,2,-
서울,성동구,(경상자[명]),45,8,13,14,87,369,205,284,6,0,1,8,-,53,22,15,13,43,346,210,221,6,-,1,11,-,49,17,19,11,58,407,184,203,5,-,0,6,-
서울,성동구,(부상신고자[명]),1,0,2,0,9,19,9,19,1,0,0,3,-,4,0,1,2,4,21,5,16,1,-,0,1,-,4,2,0,1,12,25,4,8,2,-,0,1,-
서울,동대문구,사고[건],93,32,7,28,151,439,176,433,2,-,5,24,-,127,52,14,34,188,450,184,436,8,-,7,34,-,109,57,12,44,163,527,217,498,2,-,3,42,-
서울,동대문구,사망[명],7,2,0,0,2,3,2,0,1,-,0,0,-,0,1,0,1,0,2,0,2,1,-,3,2,-,3,1,0,0,1,2,0,1,0,-,0,2,-
서울,동대문구,부상[명],87,30,7,28,153,536,260,525,1,-,5,24,-,136,52,14,35,198,586,268,507,9,-,4,34,-,114,57,12,45,171,683,320,588,2,-,3,44,-
서울,동대문구,(중상자[명]),36,7,2,9,47,115,43,114,0,-,1,7,-,52,12,2,11,68,75,26,112,3,-,2,4,-,45,18,1,15,61,107,34,134,0,-,1,8,-
서울,동대문구,(경상자[명]),51,20,5,18,99,377,209,371,1,-,2,10,-,79,33,11,22,114,471,231,328,3,-,0,16,-,62,35,11,28,99,525,267,392,1,-,2,30,-
서울,동대문구,(부상신고자[명]),0,3,0,1,7,44,8,40,0,-,2,7,-,5,7,1,2,16,40,11,67,3,-,2,14,-,7,4,0,2,11,51,19,62,1,-,0,6,-
서울,성북구,사고[건],101,33,8,27,126,479,190,279,11,1,7,23,-,106,41,9,25,116,466,186,294,6,-,2,37,-,91,23,12,23,153,474,174,250,3,1,4,48,-
서울,성북구,사망[명],3,0,0,1,0,5,1,2,2,0,1,0,-,2,1,0,0,0,2,0,2,1,-,0,0,-,1,1,0,1,2,3,0,0,0,0,0,0,-
서울,성북구,부상[명],102,34,11,26,131,641,284,331,12,1,6,27,-,108,40,11,25,120,627,273,376,6,-,2,38,-,94,22,12,22,159,632,258,322,4,1,4,51,-
서울,성북구,(중상자[명]),38,7,3,8,45,107,32,44,3,1,4,13,-,43,12,3,7,31,84,31,76,2,-,0,9,-,34,8,5,9,56,99,27,54,0,1,2,15,-
서울,성북구,(경상자[명]),57,27,7,16,80,502,240,267,7,0,1,12,-,62,24,6,17,86,500,226,283,3,-,0,24,-,55,13,6,12,83,479,215,241,1,0,2,29,-
서울,성북구,(부상신고자[명]),7,0,1,2,6,32,12,20,2,0,1,2,-,3,4,2,1,3,43,16,17,1,-,2,5,-,5,1,1,1,20,54,16,27,3,0,0,7,-
서울,도봉구,사고[건],76,14,5,12,60,209,79,107,3,1,1,24,-,67,9,13,13,57,198,73,72,3,-,1,16,-,61,8,6,5,54,206,62,95,4,-,2,27,-
서울,도봉구,사망[명],0,0,0,0,1,1,0,1,0,0,0,0,-,1,0,0,0,1,0,0,0,0,-,0,0,-,3,1,0,0,0,2,0,0,0,-,0,1,-
서울,도봉구,부상[명],86,14,5,14,62,280,126,148,6,1,1,25,-,75,11,13,17,60,278,131,99,4,-,1,16,-,61,7,6,5,58,275,104,135,5,-,2,27,-
서울,도봉구,(중상자[명]),39,5,3,10,23,66,15,35,0,1,0,2,-,40,4,6,5,19,59,12,16,2,-,1,8,-,31,1,1,1,16,53,11,21,1,-,1,9,-
서울,도봉구,(경상자[명]),38,9,2,3,33,178,103,103,5,0,0,21,-,31,6,6,10,35,187,116,72,1,-,0,7,-,23,5,3,4,36,198,79,104,2,-,1,14,-
서울,도봉구,(부상신고자[명]),9,0,0,1,6,36,8,10,1,0,1,2,-,4,1,1,2,6,32,3,11,1,-,0,1,-,7,1,2,0,6,24,14,10,2,-,0,4,-
서울,은평구,사고[건],91,16,14,39,90,395,101,87,5,1,8,20,-,95,41,15,17,104,324,106,185,2,-,7,22,-,97,43,25,30,125,373,109,188,1,-,2,46,-
서울,은평구,사망[명],2,0,0,0,0,3,1,1,1,1,0,2,-,1,1,0,0,1,1,0,2,0,-,2,1,-,3,1,0,0,2,0,0,1,0,-,0,0,-
서울,은평구,부상[명],95,18,14,39,93,631,190,96,6,0,8,28,-,97,40,15,17,111,471,204,273,2,-,5,21,-,98,43,27,34,132,546,166,257,2,-,2,46,-
서울,은평구,(중상자[명]),52,12,3,15,33,103,31,30,5,0,3,7,-,41,15,2,4,33,94,24,50,2,-,2,6,-,44,14,5,12,44,81,21,42,1,-,2,12,-
서울,은평구,(경상자[명]),38,5,11,22,50,465,148,55,1,0,3,19,-,50,21,13,13,69,348,171,197,0,-,1,12,-,46,24,22,22,75,430,140,195,1,-,0,26,-
서울,은평구,(부상신고자[명]),5,1,0,2,10,63,11,11,0,0,2,2,-,6,4,0,0,9,29,9,26,0,-,2,3,-,8,5,0,0,13,35,5,20,0,-,0,8,-
서울,서대문구,사고[건],90,36,6,17,67,383,143,139,11,-,3,35,-,95,34,11,21,94,363,137,158,10,-,7,44,-,101,17,16,19,70,379,139,123,9,-,2,41,-
서울,서대문구,사망[명],3,0,0,0,0,4,0,0,1,-,0,1,-,1,0,0,1,1,1,1,0,0,-,0,0,-,0,0,0,0,1,2,0,0,1,-,0,0,-
서울,서대문구,부상[명],102,36,6,17,71,547,213,161,13,-,3,37,-,98,35,11,20,96,553,228,198,10,-,8,46,-,106,17,18,19,70,561,213,159,9,-,2,46,-
서울,서대문구,(중상자[명]),41,14,2,2,21,92,19,33,3,-,0,9,-,39,9,0,1,23,56,24,37,4,-,3,15,-,48,5,4,5,19,60,18,29,3,-,0,14,-
서울,서대문구,(경상자[명]),54,17,4,15,41,377,174,101,5,-,0,22,-,51,20,9,18,64,412,184,127,4,-,1,21,-,44,8,13,13,39,449,174,107,5,-,1,24,-
서울,서대문구,(부상신고자[명]),7,5,0,0,9,78,20,27,5,-,3,6,-,8,6,2,1,9,85,20,34,2,-,4,10,-,14,4,1,1,12,52,21,23,1,-,1,8,-
